Respondent ID,Ad ID,BrandRecall_anchor_authenticity,Credibility_anchor_authenticity,Enjoyment_anchor_authenticity,Involvement_anchor_authenticity,Memory_anchor_authenticity,Optimisation_anchor_authenticity,Persuasion_anchor_authenticity,Relevance_anchor_authenticity,Understanding_anchor_authenticity,BrandRecall_anchor_brand_recall,BrandRecall_anchor_branding,Credibility_anchor_branding,Enjoyment_anchor_branding,Involvement_anchor_branding,Memory_anchor_branding,Optimisation_anchor_branding,Persuasion_anchor_branding,Relevance_anchor_branding,Understanding_anchor_branding,BrandRecall_anchor_confusion_clarity,Credibility_anchor_confusion_clarity,Enjoyment_anchor_confusion_clarity,Involvement_anchor_confusion_clarity,Memory_anchor_confusion_clarity,Optimisation_anchor_confusion_clarity,Persuasion_anchor_confusion_clarity,Relevance_anchor_confusion_clarity,Understanding_anchor_confusion_clarity,BrandRecall_anchor_credibility,Credibility_anchor_credibility,Enjoyment_anchor_credibility,Involvement_anchor_credibility,Memory_anchor_credibility,Optimisation_anchor_credibility,Persuasion_anchor_credibility,Relevance_anchor_credibility,Understanding_anchor_credibility,BrandRecall_anchor_enjoyability,Credibility_anchor_enjoyability,Enjoyment_anchor_enjoyability,Involvement_anchor_enjoyability,Memory_anchor_enjoyability,Optimisation_anchor_enjoyability,Persuasion_anchor_enjoyability,Relevance_anchor_enjoyability,Understanding_anchor_enjoyability,BrandRecall_anchor_involvement,Credibility_anchor_involvement,Enjoyment_anchor_involvement,Involvement_anchor_involvement,Memory_anchor_involvement,Optimisation_anchor_involvement,Persuasion_anchor_involvement,Relevance_anchor_involvement,Understanding_anchor_involvement,BrandRecall_anchor_personal_relevance,Credibility_anchor_personal_relevance,Enjoyment_anchor_personal_relevance,Involvement_anchor_personal_relevance,Memory_anchor_personal_relevance,Optimisation_anchor_personal_relevance,Persuasion_anchor_personal_relevance,Relevance_anchor_personal_relevance,Understanding_anchor_personal_relevance,BrandRecall_anchor_persuasion,Credibility_anchor_persuasion,Enjoyment_anchor_persuasion,Involvement_anchor_persuasion,Memory_anchor_persuasion,Optimisation_anchor_persuasion,Persuasion_anchor_persuasion,Relevance_anchor_persuasion,Understanding_anchor_persuasion,BrandRecall_anchor_relevance,Credibility_anchor_relevance,Enjoyment_anchor_relevance,Involvement_anchor_relevance,Memory_anchor_relevance,Optimisation_anchor_relevance,Persuasion_anchor_relevance,Relevance_anchor_relevance,Understanding_anchor_relevance,BrandRecall_anchor_reliability_durability,Credibility_anchor_reliability_durability,Enjoyment_anchor_reliability_durability,Involvement_anchor_reliability_durability,Memory_anchor_reliability_durability,Optimisation_anchor_reliability_durability,Persuasion_anchor_reliability_durability,Relevance_anchor_reliability_durability,Understanding_anchor_reliability_durability,BrandRecall_anchor_scepticism,Credibility_anchor_scepticism,Enjoyment_anchor_scepticism,Involvement_anchor_scepticism,Memory_anchor_scepticism,Optimisation_anchor_scepticism,Persuasion_anchor_scepticism,Relevance_anchor_scepticism,Understanding_anchor_scepticism,Understanding_anchor_understanding_accuracy,BrandRecall_anchor_value_for_money,Credibility_anchor_value_for_money,Enjoyment_anchor_value_for_money,Involvement_anchor_value_for_money,Memory_anchor_value_for_money,Optimisation_anchor_value_for_money,Persuasion_anchor_value_for_money,Relevance_anchor_value_for_money,Understanding_anchor_value_for_money,anchor_enjoyability_overall_mean,anchor_enjoyability_overall_std,anchor_involvement_overall_mean,anchor_involvement_overall_std,anchor_credibility_overall_mean,anchor_credibility_overall_std,anchor_persuasion_overall_mean,anchor_persuasion_overall_std,anchor_branding_overall_mean,anchor_branding_overall_std,anchor_confusion_clarity_overall_mean,anchor_confusion_clarity_overall_std,anchor_scepticism_overall_mean,anchor_scepticism_overall_std,anchor_authenticity_overall_mean,anchor_authenticity_overall_std,anchor_personal_relevance_overall_mean,anchor_personal_relevance_overall_std,anchor_relevance_overall_mean,anchor_relevance_overall_std,anchor_value_for_money_overall_mean,anchor_value_for_money_overall_std,anchor_reliability_durability_overall_mean,anchor_reliability_durability_overall_std,anchor_brand_recall_overall_mean,anchor_brand_recall_overall_std,anchor_understanding_accuracy_overall_mean,anchor_understanding_accuracy_overall_std,n_themes_scored,Order Shown,Brand,Ad / Platform
R00726,AD073,0.17122295,0.53112507,0.45759857,0.29486358,0.3180926,0.3639344,0.08442336,0.44207543,0.23449826,1.0,0.22999325,0.26756853,0.42652228,0.13408796,0.5452424,0.3897985,0.15196857,0.37790006,0.30767745,0.19574544,0.44339344,0.48107576,0.3742596,0.3342005,0.41127932,0.084737755,0.43469545,0.28648508,0.1443567,0.5598932,0.5032117,0.22730754,0.43660218,0.4431236,0.18963447,0.44943097,0.3321198,0.18667077,0.3774779,0.58690226,0.28925413,0.460981,0.45307392,0.113276735,0.37853578,0.2659149,0.14146039,0.43783128,0.57514834,0.44048542,0.4757925,0.48485065,0.16135538,0.46255684,0.25799903,0.1600855,0.32760602,0.39242697,0.20813668,0.3842235,0.31357402,0.16910774,0.52321416,0.25181642,0.1460639,0.33034775,0.39855576,0.207771,0.39978236,0.36417937,0.34484875,0.45414928,0.41371575,0.08208613,0.34273776,0.3764972,0.26696727,0.32717577,0.34848413,0.20152119,0.54590553,0.265828,0.17002487,0.35964483,0.3354352,0.1872802,0.300226,0.31719816,0.3022969,0.43718523,0.334284,0.17734729,0.61493444,0.5528812,0.39969,0.38463712,0.4317178,0.10280313,0.5252027,0.27154237,0.6281021237373352,0.12062352,0.39754385,0.37638798,0.20976232,0.42996225,0.34798694,0.40177202,0.43982404,0.3858378,0.34578747,0.14745678,0.38194218,0.15476927,0.36507556,0.14786877,0.3399349,0.10078677,0.3145288,0.13408764,0.33843026,0.12973905,0.38452846,0.17274785,0.32198158,0.14399716,0.30335456,0.119255684,0.3063559,0.12763079,0.34552228,0.10810153,0.3048417,0.08253617,1.0,,0.6281021237373352,,9,2,Crompton,TVC 30s
R00727,AD073,0.19858481,0.23006074,0.38472974,0.35342988,0.33418718,0.39363548,0.15508075,0.2786082,0.15762435,1.0,0.2670446,0.092675224,0.38539788,0.1955972,0.40262455,0.44488323,0.3126665,0.14207423,0.18418753,0.17791787,0.29172143,0.38290104,0.33505088,0.3466797,0.21399543,0.11771077,0.28894332,0.15244162,0.14454,0.37593982,0.48111385,0.30555075,0.41024494,0.5128187,0.25656953,0.21782273,0.21509032,0.21026047,0.12749569,0.5127729,0.3503067,0.42957148,0.35262823,0.19442461,0.1603401,0.17572942,0.16011892,0.2088571,0.49464023,0.4600004,0.47516865,0.3663464,0.26638028,0.20595357,0.13324748,0.17955028,0.17725691,0.3965029,0.20698851,0.40590996,0.3659684,0.24811654,0.37145674,0.1574219,0.16986042,0.3041742,0.35131565,0.2585226,0.40885696,0.44106165,0.4758991,0.16990216,0.28665364,0.10666993,0.22671773,0.38317445,0.2925975,0.37906086,0.38231432,0.27371833,0.55393153,0.16239597,0.15462226,0.25346065,0.31029072,0.20922232,0.30140853,0.45613572,0.36151278,0.1676135,0.28523073,0.20361373,0.23712148,0.46074852,0.3545439,0.37900782,0.34737262,0.17555954,0.2870402,0.11624708,0.6201170682907104,0.13579135,0.23079465,0.3569427,0.23185241,0.4389776,0.3821839,0.44014734,0.19506107,0.39147198,0.27928105,0.13574022,0.307857,0.14303426,0.32441008,0.12781811,0.31847182,0.110695995,0.26968345,0.12451254,0.25637355,0.09397154,0.2845839,0.11058094,0.27621567,0.09472696,0.2787969,0.1043953,0.30673116,0.13529824,0.31146923,0.11376845,0.2777219,0.09558292,1.0,,0.6201170682907104,,9,4,Crompton,TVC 30s
R00728,AD073,0.27756757,0.6431796,0.4696263,0.46110612,0.3964204,0.3213914,0.35530484,0.5814167,0.23577766,0.5,0.44231343,0.276543,0.47868475,0.24073479,0.4922088,0.3618222,0.26296282,0.254749,0.36689672,0.35424936,0.31072426,0.34362555,0.31451178,0.3649035,0.44224513,0.22899072,0.277625,0.3505415,0.38152197,0.6403822,0.52283305,0.36167917,0.47010893,0.43195584,0.40048507,0.39583,0.3828973,0.43009487,0.2757047,0.7944619,0.43399942,0.5215889,0.4700444,0.33448124,0.38126934,0.34053043,0.47835967,0.30521908,0.584264,0.6327376,0.5277215,0.6294686,0.3622584,0.36976847,0.34428713,0.36993867,0.34475115,0.4172672,0.30854973,0.4520824,0.3134411,0.30251953,0.6365265,0.28757802,0.37249383,0.32502457,0.45042345,0.3533375,0.4559667,0.37192595,0.58897823,0.38904956,0.36487532,0.3498579,0.36010957,0.3944593,0.38858393,0.41613734,0.37784076,0.32925037,0.64447546,0.28181934,0.31389853,0.4087676,0.36317897,0.25943208,0.34469166,0.28990638,0.45370582,0.34043783,0.26285827,0.31407556,0.43847352,0.41372544,0.3434345,0.4050317,0.3951926,0.34558544,0.37667382,0.32935426,0.8101500868797302,0.29677525,0.40225637,0.38533625,0.25351176,0.4616964,0.31701127,0.50433856,0.33460927,0.38191083,0.44246393,0.15196742,0.47045386,0.12892872,0.44307706,0.089601435,0.40800837,0.08023985,0.3529906,0.099770166,0.3319352,0.05972501,0.3735052,0.042540867,0.4157545,0.13626479,0.38140604,0.110564895,0.3936149,0.10209765,0.37082732,0.07973248,0.3374308,0.06499111,0.5,,0.8101500868797302,,9,4,Crompton,TVC 30s
R00729,AD073,0.27554476,0.71278274,0.5376951,0.39736047,0.375287,0.2573374,0.2746716,0.5079455,0.16974074,0.0,0.45454141,0.49376827,0.5465311,0.22470741,0.41012603,0.3964353,0.27802423,0.29278016,0.20009482,0.42616174,0.3804501,0.46498084,0.3344567,0.3459282,0.26005965,0.14945063,0.32217664,0.13606112,0.3345223,0.7672919,0.58857846,0.2964817,0.4627662,0.44099265,0.3219023,0.40494263,0.22456935,0.30402532,0.605482,0.7366716,0.35494187,0.5378938,0.39488348,0.24106525,0.3903157,0.1765551,0.45751986,0.5945255,0.71369743,0.5460321,0.5176765,0.4715994,0.2512049,0.3962325,0.12934446,0.30433568,0.49611193,0.45548227,0.2479901,0.423563,0.31648302,0.25593752,0.68993104,0.15447298,0.3751139,0.5215957,0.48777327,0.33813542,0.4044314,0.49466187,0.5200817,0.3865744,0.28670102,0.2759722,0.48242342,0.4328562,0.32707933,0.39173612,0.40207544,0.297841,0.71163005,0.1490361,0.30698922,0.52056843,0.41237554,0.2641239,0.32711056,0.37894112,0.39113593,0.30902487,0.27935553,0.3062574,0.5119804,0.50683665,0.32416454,0.3747841,0.3012539,0.23457062,0.37059963,0.11895503,0.6063886880874634,0.27201387,0.51248544,0.44550094,0.21230054,0.37124595,0.43779603,0.45045304,0.3303444,0.348723,0.41575935,0.17989556,0.45309252,0.17673908,0.42689416,0.16638753,0.42389652,0.08530375,0.36633432,0.122585274,0.31330284,0.113434866,0.33882248,0.123699404,0.38981837,0.17054991,0.37158972,0.16199459,0.38562775,0.1570508,0.37565148,0.09570871,0.35440278,0.08043456,0.0,,0.6063886880874634,,9,4,Crompton,TVC 30s
R00730,AD073,0.11496969,0.7708163,0.553189,0.39175358,0.2569045,0.23548889,0.2579203,0.46617746,0.2585872,0.5,0.23739706,0.29106396,0.34149712,0.21412697,0.3298636,0.36126378,0.2765397,0.23255643,0.38741165,0.2320406,0.28590018,0.3136561,0.27457944,0.28355873,0.18208893,0.14332397,0.31336874,0.38131982,0.15849973,0.58394146,0.46565992,0.30548525,0.3037742,0.3792388,0.35917237,0.3407635,0.42196676,0.16782135,0.36725333,0.62754416,0.41802183,0.3549558,0.24565247,0.2948523,0.33674288,0.38507476,0.16583917,0.38110024,0.49445125,0.50702375,0.34135115,0.279962,0.32627016,0.35745156,0.38911155,0.17731288,0.3419378,0.38242385,0.20961899,0.31301805,0.26853403,0.31516257,0.484619,0.32151505,0.18969458,0.3853223,0.4330908,0.32281864,0.2805318,0.4788943,0.59373164,0.3007204,0.37459287,0.12753637,0.38138926,0.37916297,0.28930402,0.28172567,0.29369855,0.35469192,0.6192364,0.3131494,0.23192367,0.39459538,0.36385825,0.2782461,0.21114568,0.45449474,0.40664434,0.27638987,0.28168944,0.16592862,0.50824326,0.44727227,0.28126347,0.29026905,0.24690568,0.2083934,0.30394983,0.34415025,0.8027780652046204,0.16669238,0.35579312,0.36664087,0.21647184,0.35542548,0.45517924,0.48005003,0.24254507,0.3949615,0.35532433,0.1275978,0.36028454,0.104032196,0.36872244,0.11829273,0.37326637,0.119160846,0.2968578,0.06163523,0.26775962,0.07229051,0.3107084,0.10932683,0.36731187,0.20148486,0.31268248,0.0910098,0.33776605,0.13007799,0.3370844,0.1071295,0.32210973,0.08497328,0.5,,0.8027780652046204,,9,3,Crompton,TVC 30s
R00731,AD074,0.1285927,0.4765703,0.41464877,0.2764579,0.332806,0.21402945,,0.42199987,0.1387419,1.0,0.29563746,0.35890648,0.19750898,0.16285197,0.40917766,0.5375844,,0.22015798,0.18679641,0.15579054,0.43019146,0.35731605,0.37806505,0.31305072,0.28579825,,0.3886597,0.08021098,0.19758423,0.6680656,0.3214947,0.25386718,0.45350063,0.35782877,,0.31758398,0.20708314,0.21326853,0.3413402,0.28963026,0.3394556,0.40269345,0.29789874,,0.26936114,0.10559165,0.19642133,0.40561712,0.3095718,0.4638243,0.40066245,0.35531712,,0.3263146,0.09247431,0.1928719,0.3538518,0.27888086,0.2188258,0.30435964,0.32266375,,0.42537993,0.11399969,0.2699346,0.410062,0.27198398,0.24728622,0.4152964,0.48280045,,0.2563444,0.24672079,0.1741469,0.35210556,0.3143495,0.25012386,0.3021136,0.3015604,,0.42371517,0.132966,0.25232184,0.47406605,0.288645,0.19215348,0.48859307,0.3891505,,0.30515426,0.43862185,0.16926013,0.61461264,0.53608334,0.37907466,0.33183065,0.27411598,,0.4852747,0.070268676,0.8205267190933228,0.21523364,0.4760114,0.30816594,0.23851673,0.3378544,0.37654036,,0.30324483,0.2561982,0.28240496,0.090792276,0.3187754,0.12127048,0.34712604,0.15428822,0.3250536,0.094878495,0.29607767,0.13105933,0.29863533,0.1216848,0.3575651,0.1852946,0.30048087,0.13288532,0.27635416,0.09840703,0.28138512,0.09387539,0.31397069,0.08423716,0.35358825,0.10962021,1.0,,0.8205267190933228,,8,2,Crompton,TVC 20s
R00732,AD074,,0.5995513,0.3534211,,0.2975007,0.26057068,0.31101465,0.539289,0.26404858,,,0.4617749,0.16277428,,0.3046425,0.2687551,0.2884027,0.25144833,0.3380516,,0.3827493,0.25693795,,0.294855,0.38836187,0.17752957,0.26636282,0.61171454,,0.8728433,0.25086522,,0.34704545,0.33743376,0.30595464,0.38173178,0.38031667,,0.5219888,0.5266197,,0.36101475,0.28890127,0.2601495,0.36542866,0.35031226,,0.5619259,0.32183778,,0.35664475,0.4870177,0.2724996,0.3497131,0.43690285,,0.47915575,0.24247998,,0.33033472,0.22724138,0.28705722,0.6495959,0.28219226,,0.5701581,0.2896292,,0.32709822,0.2986244,0.48536795,0.37133208,0.32526442,,0.48699602,0.2482723,,0.35618955,0.3140851,0.32921034,0.6246873,0.30776483,,0.57418585,0.21690047,,0.33839387,0.23965932,0.31493068,0.34658414,0.24781442,,0.43917775,0.29450974,,0.27643836,0.35153294,0.24536084,0.3592248,0.40970054,0.12270423769950867,,0.55593294,0.22345802,,0.27080497,0.3215115,0.3870768,0.34335792,0.27627125,0.38205928,0.104678646,0.3980774,0.10157276,0.4108844,0.20867723,0.38106775,0.1063901,0.29654995,0.0911557,0.33978727,0.14068362,0.33942074,0.071017206,0.37505656,0.13746779,0.35686532,0.15366936,0.38102937,0.12998335,0.33977336,0.10926065,0.32549554,0.120943986,,,0.12270423769950867,,7,2,Crompton,TVC 20s
R00733,AD074,0.25080982,,0.26607904,0.3098806,0.31494343,0.27868384,0.292146,0.43969268,0.3882987,1.0,0.4296243,,0.124552555,0.15949434,0.24827215,0.3703675,0.24255753,0.1689771,0.41743213,0.25481826,,0.33370927,0.38620138,0.3342376,0.2443255,0.3325362,0.46230182,0.6936537,0.38284972,,0.20663184,0.24361119,0.28710267,0.41001973,0.35143405,0.31586915,0.56114316,0.4302804,,0.28211156,0.2900507,0.4000442,0.2783992,0.2836522,0.20343202,0.46658522,0.41324073,,0.30111888,0.46294624,0.42588842,0.33097488,0.33176264,0.30960336,0.53159934,0.3289485,,0.13900405,0.2140559,0.23304921,0.29690546,0.24923205,0.39956996,0.398755,0.36551777,,0.14615153,0.21550533,0.26937407,0.48631215,0.46710557,0.20400175,0.393475,0.29365608,,0.20337012,0.26809612,0.28374538,0.32265046,0.30448383,0.49934798,0.43243963,0.2954559,,0.21799591,0.22538155,0.28554615,0.43189633,0.3397955,0.20841919,0.32291746,0.27529487,,0.4113319,0.41884813,0.28148007,0.31227025,0.35321093,0.4826484,0.50287145,0.24120491743087769,0.28343716,,0.22223726,0.22704275,0.18783303,0.4154747,0.37687355,0.23374532,0.33722985,0.32931942,0.09128732,0.38839182,0.08316762,0.3448327,0.11087016,0.3184304,0.12756597,0.2701597,0.120763555,0.38022298,0.14430037,0.3797445,0.08791127,0.31756675,0.06464107,0.28244,0.0913497,0.3259737,0.09492524,0.2854842,0.08242711,0.290926,0.075362004,1.0,,0.24120491743087769,,8,2,Crompton,TVC 20s
R00734,AD074,0.057740007,0.42680085,0.2933442,0.29071268,0.3572231,0.2973439,,0.4370488,0.37803185,0.5,0.28960344,0.30374864,0.15096708,0.14898506,0.4655825,0.32575333,,0.33989325,0.37616974,0.13233668,0.39333698,0.3331508,0.35754484,0.37999898,0.18728758,,0.44431198,0.6051454,0.12540717,0.63706166,0.18989187,0.21355069,0.50453323,0.40465564,,0.41270012,0.48670474,0.10787592,0.2755363,0.36185765,0.30172563,0.47206864,0.27381837,,0.28413627,0.4922845,0.13508816,0.34358647,0.3224635,0.43545336,0.47724208,0.32264373,,0.42024225,0.53424674,0.15043351,0.29124427,0.24148658,0.2559839,0.33975142,0.29452473,,0.461582,0.4277946,0.23151149,0.40170443,0.16658399,0.2024114,0.40542716,0.52282166,,0.3945548,0.32582188,0.12233328,0.30702192,0.23948981,0.2772191,0.33156624,0.3308003,,0.5235848,0.42378247,0.22349447,0.45460087,0.16766985,0.20711446,0.52270687,0.40765244,,0.4020674,0.2874398,0.08292544,0.5130211,0.39245623,0.3946941,0.3650458,0.27118865,,0.5273296,0.42836374,0.20436958968639374,0.15248568,0.4311223,0.17418927,0.20204204,0.36117262,0.3682868,,0.41095152,0.2735378,0.3211629,0.12263454,0.3738708,0.12279484,0.37181315,0.17839767,0.3313546,0.12239556,0.30008787,0.10731296,0.35413915,0.14678866,0.3718781,0.1423777,0.31728068,0.11991832,0.30785012,0.10097057,0.31947473,0.11953388,0.2967235,0.11065223,0.33409327,0.13003166,0.5,,0.20436958968639374,,8,3,Crompton,TVC 20s
R00735,AD074,0.22312018,0.565787,0.37075895,0.23272538,0.31115314,0.20447522,,0.4748773,0.16131133,0.0,0.47013357,0.3662817,0.37661484,0.105711356,0.4783409,0.36682364,,0.2641562,0.17841224,0.33934832,0.41310245,0.47998658,0.31398463,0.34703675,0.15576467,,0.46725544,0.1111233,0.30250537,0.63595575,0.43058038,0.19167484,0.4638688,0.33456606,,0.39902264,0.21651942,0.25032437,0.3264196,0.56330985,0.28677064,0.4389714,0.23063649,,0.40193513,0.16757971,0.28421438,0.36617807,0.57621056,0.3765733,0.44705433,0.27917376,,0.45529395,0.108624674,0.2560794,0.32851058,0.32834637,0.17157842,0.30966964,0.29183763,,0.4583299,0.14877962,0.37736166,0.4080691,0.35616583,0.2244833,0.32867557,0.48086393,,0.32841527,0.28572205,0.20944715,0.32858875,0.3301257,0.2243243,0.30849737,0.36821353,,0.49655536,0.17527488,0.32406735,0.44329163,0.3442752,0.15217341,0.42936414,0.3702404,,0.29734698,0.31489938,0.2418073,0.68797207,0.5048349,0.36228272,0.30675557,0.21845362,,0.53703594,0.09179088,0.6645132303237915,0.2536031,0.4410549,0.32096246,0.20600931,0.3040898,0.42967582,,0.31367704,0.3094846,0.3332434,0.12866458,0.36166537,0.14099795,0.37183666,0.144022,0.3487196,0.07753126,0.3258093,0.13307725,0.32845026,0.13475953,0.36886662,0.1956808,0.31802607,0.14270471,0.28664145,0.097618766,0.30512837,0.103065,0.32231963,0.07968426,0.3344573,0.09049396,0.0,,0.6645132303237915,,8,2,Crompton,TVC 20s
R00736,AD074,0.2957954,,0.37910938,0.24254413,0.24038525,0.28082234,,0.4223902,0.2800631,0.0,0.30567008,,0.21361606,0.09954451,0.38703495,0.3620725,,0.2180556,0.39300513,0.39841062,,0.35006952,0.35254043,0.20475395,0.25252497,,0.4653419,0.28902337,0.23547222,,0.26585495,0.20393512,0.23890458,0.4540426,,0.35680258,0.45630428,0.2374399,,0.4498874,0.21699032,0.23931983,0.40088198,,0.25037336,0.34089774,0.31626183,,0.38272607,0.35804927,0.23394743,0.46389326,,0.3515802,0.34500825,0.25801325,,0.25742978,0.17084283,0.22366536,0.30666855,,0.46850803,0.30674818,0.20197801,,0.23036979,0.19009104,0.3086506,0.5105983,,0.25316602,0.37057775,0.24269456,,0.266245,0.23813331,0.19013378,0.35141155,,0.5446544,0.30841067,0.19482523,,0.2290061,0.15263627,0.3136255,0.35894364,,0.2391658,0.5418008,0.33283034,,0.44816574,0.35976425,0.21244137,0.30778003,,0.5198133,0.2505572,0.8298331499099731,0.19926159,,0.25549996,0.16759919,0.19080786,0.40513864,,0.28105772,0.36410388,0.30511293,0.0922698,0.35020947,0.06921107,0.31590232,0.10638557,0.29506165,0.113993466,0.28271413,0.10983172,0.33038068,0.08876497,0.34733602,0.10755409,0.30587283,0.069082394,0.2845537,0.093895786,0.30595475,0.117361866,0.26620984,0.0904721,0.29000047,0.13098755,0.0,,0.8298331499099731,,7,1,Crompton,TVC 20s
R00737,AD074,0.17601462,0.3131506,0.4026186,0.31281883,0.4021014,0.25997713,0.20417054,0.40287438,0.3713181,0.5,0.38055438,0.25349683,0.42427567,0.17629634,0.5797685,0.40583235,0.1296247,0.14998634,0.23438546,0.20147757,0.3732433,0.3723887,0.41160205,0.35215572,0.37957606,0.21557337,0.34441292,0.57733625,0.280456,0.54857033,0.50337964,0.27486488,0.45745054,0.3866596,0.18749715,0.28233284,0.32531786,0.2997223,0.3064526,0.60890734,0.2933485,0.43627843,0.32110003,0.110410884,0.34491903,0.3490718,0.3360566,0.41205785,0.5488516,0.51671565,0.47462684,0.5037429,0.16561297,0.39598617,0.41930512,0.28163353,0.32998234,0.38636154,0.22121164,0.35120714,0.31858942,0.15753025,0.40152618,0.27574998,0.3515472,0.4270925,0.38901553,0.23531416,0.5170895,0.4457279,0.20069203,0.27558413,0.23899321,0.24913293,0.35783958,0.39119777,0.2762081,0.35933352,0.36780483,0.19833866,0.5967204,0.33851504,0.30577838,0.35331786,0.31984305,0.18150204,0.5391946,0.34876522,0.16656017,0.19968459,0.20055963,0.17416432,0.358337,0.4338824,0.39808214,0.37337065,0.3280411,0.22140452,0.29823896,0.45192558,0.11642815172672272,0.25763825,0.37273738,0.36989042,0.21780668,0.36862883,0.39671108,0.195227,0.19869623,0.24696143,0.34113455,0.13213064,0.4192173,0.11637632,0.36072543,0.12087525,0.34233958,0.11029981,0.30380228,0.1518949,0.35864067,0.11004895,0.33749408,0.09324796,0.316116,0.087165,0.30264357,0.07826261,0.34834343,0.11278385,0.2915886,0.08381883,0.2905784,0.11930143,0.5,,0.11642815172672272,,9,1,Crompton,TVC 20s
R00738,AD074,0.33145228,0.5870054,0.5396558,,0.2643505,0.41862127,0.41645518,0.4695918,0.22300273,1.0,0.43845925,0.3490574,0.53746367,,0.36930323,0.41674283,0.2964253,0.29691958,0.24283662,0.30414826,0.29024178,0.4010852,,0.29177496,0.24813801,0.26314133,0.2840781,0.13301374,0.4315429,0.71148723,0.5904717,,0.3240883,0.4616821,0.41168854,0.3920956,0.26646733,0.5321866,0.37690234,0.7805597,,0.32966718,0.3984884,0.40329185,0.39640927,0.24758115,0.59369993,0.3976048,0.656977,,0.35682154,0.3893225,0.42693985,0.44807148,0.18479738,0.3708219,0.40661946,0.44894448,,0.21358065,0.40777564,0.3493335,0.51632226,0.20227799,0.45751825,0.5264869,0.46127564,,0.30557516,0.42975113,0.5901353,0.37049255,0.36231953,0.3824899,0.4182844,0.41184145,,0.23875299,0.42367157,0.37395716,0.6349313,0.23620519,0.33934218,0.57082593,0.39900798,,0.3515131,0.38015303,0.39167908,0.28576472,0.3589414,0.3046431,0.41279456,0.49467942,,0.27298447,0.3606666,0.3748677,0.29441556,0.15962243,0.6438970565795898,0.3069805,0.52182436,0.4227465,,0.25245032,0.3328667,0.45683333,0.3272839,0.3657067,0.43313584,0.16135713,0.4317793,0.14482026,0.44869047,0.14289355,0.4379443,0.09241748,0.368401,0.094308585,0.27695268,0.07400291,0.33433422,0.10068765,0.40626687,0.12764277,0.36445948,0.10901527,0.39001673,0.12492538,0.37333655,0.08807072,0.38465342,0.083261505,1.0,,0.6438970565795898,,8,2,Crompton,TVC 20s
R00739,AD074,,0.48376918,0.34065706,0.3032038,0.39193422,0.4008938,,0.41194373,0.2619051,,,0.38360628,0.15830901,0.16476737,0.42535952,0.48627397,,0.20564228,0.2185261,,0.44160536,0.3878112,0.36442384,0.30451366,0.23447591,,0.47785124,0.67124784,,0.66553307,0.27100256,0.26488876,0.4212504,0.51694447,,0.36431947,0.2797393,,0.3735103,0.33726534,0.33476233,0.4142718,0.39449847,,0.32607415,0.2415022,,0.42867285,0.3470963,0.44194454,0.43402955,0.41223386,,0.46254152,0.34140408,,0.36861855,0.26030672,0.20875414,0.39112154,0.4166447,,0.4098439,0.19243363,,0.4473801,0.24986896,0.26391554,0.42879352,0.46566692,,0.25782835,0.20357765,,0.36604276,0.2923437,0.25470653,0.39895362,0.4313789,,0.545154,0.28009677,,0.50921714,0.20151238,0.19999912,0.49111933,0.39457855,,0.23841041,0.1913996,,0.6445933,0.44777763,0.40185156,0.31542966,0.37127453,,0.45836127,0.3952363,0.07437826693058014,,0.4921842,0.25769717,0.22066148,0.35775527,0.4271089,,0.27186528,0.20792624,0.3459835,0.056700036,0.40970325,0.04721195,0.3976683,0.15012687,0.3310044,0.11099264,0.2917835,0.13591419,0.41170415,0.14043884,0.43350345,0.10461091,0.37061527,0.07432231,0.3211033,0.09750021,0.36695376,0.10217711,0.31931406,0.10891063,0.31803378,0.14274353,,,0.07437826693058014,,7,3,Crompton,TVC 20s
